5.131436614319679901e-01,-9.132254607975479610e-01,1.000000000000000000e+00
4.906852478161449760e-01,7.356972326524560124e-01,3.000000000000000000e+00
-3.992642448283730272e-01,-4.062316305935380067e-01,2.000000000000000000e+00
1.223214981146159980e-01,-2.700452446006240126e-01,2.000000000000000000e+00
5.193502851761879757e-01,-2.221257905475799987e-01,4.000000000000000000e+00
5.262746489606799916e-01,-2.297485917806630085e-01,4.000000000000000000e+00
8.319522291421890259e-01,-8.406530846841629989e-01,1.000000000000000000e+00
8.627268057316539451e-01,5.561501360498369850e-01,3.000000000000000000e+00
-1.533991866745050003e-01,-9.459175909869369514e-01,3.000000000000000000e+00
4.829332767985760055e-01,7.959666452370579570e-01,3.000000000000000000e+00
9.896723129786549888e-01,-2.059272611513729978e-01,1.000000000000000000e+00
-6.309975949116050087e-01,-3.466092860326169811e-01,2.000000000000000000e+00
-6.679450049996380478e-01,-4.828373799100519892e-01,3.000000000000000000e+00
-6.218421114608649880e-01,-6.503418963402509689e-01,3.000000000000000000e+00
-2.171958414837719953e-01,7.237191158346829578e-01,1.000000000000000000e+00
5.241560181602840096e-01,-4.525867900811140210e-01,1.000000000000000000e+00
7.569230729714040429e-01,-8.662383635528390080e-01,1.000000000000000000e+00
-3.046849495731290269e-01,-7.105963095091279991e-01,3.000000000000000000e+00
6.043577953241769940e-01,-9.250305881723760448e-01,1.000000000000000000e+00
-5.694261146709319599e-01,-6.923345918767149776e-01,3.000000000000000000e+00
5.403199754655360065e-01,6.799417603760959938e-01,3.000000000000000000e+00
3.669054009951649986e-01,-7.825882872566579385e-02,2.000000000000000000e+00
2.695453246124089874e-01,-5.546077839098869644e-01,4.000000000000000000e+00
7.364213899709279865e-01,-4.826317029073830256e-02,4.000000000000000000e+00
3.235707716085020058e-01,7.344981096684929933e-02,2.000000000000000000e+00
-8.030929765664039932e-01,5.564272594638169922e-01,1.000000000000000000e+00
7.003754191100599602e-01,-4.671325935050850142e-01,1.000000000000000000e+00
7.971963710151610538e-01,9.288962231948969528e-01,3.000000000000000000e+00
-1.224074522033330031e-01,5.274932887405160420e-01,2.000000000000000000e+00
-6.110610109753910058e-01,-7.097603841684759773e-01,3.000000000000000000e+00
7.098536379635329574e-01,5.631238422356550366e-01,3.000000000000000000e+00
-5.891693001613019787e-01,6.514375898987050384e-01,1.000000000000000000e+00
8.699946850538250454e-01,2.734280629083509773e-01,3.000000000000000000e+00
8.914320608600969642e-01,9.511108980514110245e-01,3.000000000000000000e+00
-5.219807229004800320e-01,8.347211540676650054e-01,1.000000000000000000e+00
-1.581433480605480002e-01,1.828816677443680094e-01,4.000000000000000000e+00
-7.857837174087759502e-01,6.377430339343850285e-01,1.000000000000000000e+00
-2.766593862324949749e-01,1.825822377577419886e-02,4.000000000000000000e+00
4.474082645028830130e-01,-9.586406135931609951e-01,1.000000000000000000e+00
8.327596695162360341e-01,6.496980353258550167e-01,3.000000000000000000e+00
4.934415831230580252e-01,1.066208067350089966e-01,4.000000000000000000e+00
8.455933732911939948e-01,-7.115747383795679726e-01,1.000000000000000000e+00
-5.938311135396360241e-01,-7.512396858073769890e-01,3.000000000000000000e+00
5.946799977682529770e-01,1.365027716383340056e-02,4.000000000000000000e+00
4.786136373877530187e-02,9.566367953084410347e-01,3.000000000000000000e+00
9.327055653557179971e-02,-3.448208039626480259e-01,2.000000000000000000e+00
-4.412869932129980244e-01,5.673751444555820145e-01,1.000000000000000000e+00
5.290396590717140191e-01,-5.637252447195350014e-01,1.000000000000000000e+00
-5.167489941231909745e-01,-8.460975764319300652e-02,2.000000000000000000e+00
7.309068622998889930e-01,-9.271486066281799943e-01,1.000000000000000000e+00
-5.107211200520399563e-01,5.708974031731489651e-01,1.000000000000000000e+00
1.750031071715059949e-01,-6.469015371985730178e-01,4.000000000000000000e+00
9.541485561057929665e-01,-5.927825467661019809e-01,1.000000000000000000e+00
-9.112653220072389759e-01,6.756766671314839989e-01,1.000000000000000000e+00
5.215335348621009670e-01,4.910758421756329928e-01,3.000000000000000000e+00
-3.461240413598720145e-01,-7.042639246210460335e-01,3.000000000000000000e+00
-2.755150715820490204e-01,1.504440880380570056e-01,4.000000000000000000e+00
-9.729670113883910343e-01,5.064989328384400524e-01,1.000000000000000000e+00
8.843837082386020176e-01,-2.897345838136969887e-01,1.000000000000000000e+00
2.011240446008739913e-01,-5.618803538382050045e-01,4.000000000000000000e+00
3.271287572570150126e-01,6.891770581714810051e-01,3.000000000000000000e+00
