2.167178412761759931e-01,8.631155316761649487e-01,1.000000000000000000e+00
2.702351729932579993e-01,4.126604334611009839e-01,1.000000000000000000e+00
-1.670904039378300066e-01,2.530408583026089731e-01,3.000000000000000000e+00
1.615816362336650047e-01,2.769534921044189968e-01,1.000000000000000000e+00
1.787859834330020048e-01,8.866348872613160070e-01,1.000000000000000000e+00
2.639312956747190131e-01,4.605792105845110118e-01,1.000000000000000000e+00
7.308500922813769562e-02,6.212623901167459994e-01,1.000000000000000000e+00
-1.396811618797400012e-01,5.002080228837170184e-01,1.000000000000000000e+00
-2.832763803326249913e-02,2.181276508958369942e-01,1.000000000000000000e+00
-1.680124691488489863e-01,4.665844421881030213e-01,1.000000000000000000e+00
3.943408590191390117e-01,4.282368367694059930e-01,1.000000000000000000e+00
3.083280381971379921e-02,6.008048800339429452e-01,1.000000000000000000e+00
3.537410586835950110e-01,6.558766589790520074e-01,1.000000000000000000e+00
5.357060289311540435e-01,2.433965659355989963e-01,1.000000000000000000e+00
1.035649525327060061e-01,8.636446236082280237e-01,1.000000000000000000e+00
7.386047862606269498e-02,6.058703957691380371e-01,1.000000000000000000e+00
3.856118159233869972e-03,7.516551355441500326e-02,3.000000000000000000e+00
1.285626411735540098e-01,2.976924440332179844e-01,1.000000000000000000e+00
7.491164730637500657e-02,4.235165039558440037e-01,1.000000000000000000e+00
-4.981218735787409924e-02,4.615459599277439984e-01,1.000000000000000000e+00
2.767793977145859841e-01,5.752040086853630330e-01,1.000000000000000000e+00
3.340226828491659750e-01,6.908247538826639556e-01,1.000000000000000000e+00
1.087546938507970018e-01,3.016421453814969733e-01,1.000000000000000000e+00
1.931269077583429999e-02,6.433089127776620009e-01,1.000000000000000000e+00
-3.246211032568330213e-02,5.584037952949599815e-01,1.000000000000000000e+00
3.870543638266260023e-01,1.844090714298980138e-01,1.000000000000000000e+00
-1.194653508157680066e-01,7.561087126220980004e-01,1.000000000000000000e+00
-1.080698120754390035e-01,7.599394675980809533e-01,1.000000000000000000e+00
-3.637351595940180315e-02,4.096572127180350131e-01,1.000000000000000000e+00
-2.685496906216779944e-01,6.447688693957139838e-01,1.000000000000000000e+00
-1.689720843665810102e-01,5.377407738083600508e-01,1.000000000000000000e+00
2.289452544751719998e-01,4.261026760260099855e-01,1.000000000000000000e+00
-1.123163459707170048e-01,6.437836463181929592e-01,1.000000000000000000e+00
2.766264459704059764e-01,2.582767993157260022e-01,1.000000000000000000e+00
1.753163352354110138e-01,3.553464352994060160e-01,1.000000000000000000e+00
-1.531825473869249943e-01,3.895638069887840116e-01,1.000000000000000000e+00
1.875149816505060074e-01,1.668582028652310090e-01,1.000000000000000000e+00
-1.232936165309460042e-01,4.359923866860250241e-01,1.000000000000000000e+00
-9.119773386293279771e-02,6.689072666314730409e-01,1.000000000000000000e+00
-5.069155487253079739e-02,4.088707398309029961e-01,1.000000000000000000e+00
-3.428414752893270134e-01,4.845032215968569922e-01,1.000000000000000000e+00
-2.813556255172209863e-01,7.001591683322939685e-01,1.000000000000000000e+00
-1.215210571426330044e-01,3.433678843282120252e-01,1.000000000000000000e+00
6.109340897201320092e-02,6.349676809903449515e-01,1.000000000000000000e+00
-9.441528283749960060e-02,7.930343869468350348e-01,1.000000000000000000e+00
4.886870605879219814e-02,2.607669055202240238e-01,1.000000000000000000e+00
6.731088255725460427e-03,5.421020936093700060e-01,1.000000000000000000e+00
1.326091610904190088e-01,3.693128418075399821e-01,1.000000000000000000e+00
3.753440435016490162e-01,6.573010590790450136e-01,1.000000000000000000e+00
1.828662245984389867e-01,4.659262474861050052e-01,1.000000000000000000e+00
1.481059032399389963e-01,1.442808613378349925e-01,1.000000000000000000e+00
7.320988410599239826e-02,3.239439348978410127e-01,1.000000000000000000e+00
-9.965811814080090258e-02,5.262645269552149729e-01,1.000000000000000000e+00
2.660106680294960224e-01,3.977179024685080222e-01,1.000000000000000000e+00
-2.304820842192150110e-01,1.079889698538980092e+00,1.000000000000000000e+00
2.316480415465519971e-01,4.812381690673089851e-01,1.000000000000000000e+00
-3.388090709290739744e-01,4.973091066269509919e-01,1.000000000000000000e+00
3.657240244192169754e-02,4.953932287901440246e-01,1.000000000000000000e+00
6.588637820260119515e-02,2.997763738460539895e-01,1.000000000000000000e+00
-5.798317134353399988e-02,2.505011493401689826e-01,1.000000000000000000e+00
1.569956488099260097e-02,5.027431313249940414e-01,1.000000000000000000e+00
-1.359635357146999901e-01,8.480943191682359661e-01,1.000000000000000000e+00
8.453713091635460530e-02,3.421003277930200204e-01,1.000000000000000000e+00
-1.388792476392619879e-01,6.306089172554399935e-01,1.000000000000000000e+00
-1.406054721543900099e-01,5.821038662271099673e-01,1.000000000000000000e+00
3.531707013124830152e-01,6.419472991597650058e-01,1.000000000000000000e+00
2.291248956485300026e-01,3.037788001840540097e-01,1.000000000000000000e+00
8.932866420947850605e-02,2.439747894522099891e-01,1.000000000000000000e+00
-3.044356303711789891e-01,6.215424884374159964e-01,1.000000000000000000e+00
2.048209169178389910e-01,3.459142550971839869e-01,1.000000000000000000e+00
-1.753737477766700026e-01,4.537074993903190134e-01,1.000000000000000000e+00
9.640104994200250632e-02,5.418490590544250418e-01,1.000000000000000000e+00
3.286025553640090080e-02,2.020944334671259945e-01,1.000000000000000000e+00
2.878664585874339821e-01,5.867013562517110065e-02,1.000000000000000000e+00
-3.987164535825230005e-02,4.087312760252589938e-01,1.000000000000000000e+00
-6.230470095357640292e-03,5.212451580555860220e-01,1.000000000000000000e+00
3.404385347354930147e-01,8.160359794171959669e-01,1.000000000000000000e+00
8.186769860671629876e-04,6.178604893895820460e-01,1.000000000000000000e+00
-3.657421959319619945e-03,5.652618045671230496e-01,1.000000000000000000e+00
1.501677006924160007e-01,5.628826456886849572e-01,1.000000000000000000e+00
1.638768095896440125e-01,7.168196924901599765e-01,1.000000000000000000e+00
9.484750047646960114e-02,4.481168360652370009e-01,1.000000000000000000e+00
5.774982958906649949e-02,5.226523833337709535e-01,1.000000000000000000e+00
2.175969047921630095e-01,7.037926508717019525e-01,1.000000000000000000e+00
1.584224945110219995e-01,4.579809721599930050e-01,1.000000000000000000e+00
1.251168161736720130e-01,2.543809878599380125e-01,1.000000000000000000e+00
1.538628676347459923e-01,6.208428890492280194e-01,1.000000000000000000e+00
3.892822690378749950e-01,3.175568007376110002e-01,1.000000000000000000e+00
3.435201328170309765e-01,6.245956929347320497e-01,1.000000000000000000e+00
1.141542894265109992e-01,6.924087129709760591e-02,3.000000000000000000e+00
2.341838421936530135e-01,4.184380308255289949e-01,1.000000000000000000e+00
3.907328692017850158e-01,3.736066687193749791e-01,1.000000000000000000e+00
2.572713476604779892e-01,4.807381132035140059e-01,1.000000000000000000e+00
-2.977424502903470160e-01,7.549557373145500128e-01,1.000000000000000000e+00
1.323853750688930020e-01,6.304229741267799447e-01,1.000000000000000000e+00
-1.988880315053390135e-01,2.857037832245349906e-01,1.000000000000000000e+00
-1.121360296187139949e-01,3.628396679954630222e-01,1.000000000000000000e+00
-6.093721562230729888e-02,3.622190266863949959e-01,1.000000000000000000e+00
3.185423022177579777e-01,2.048023784450659912e-01,1.000000000000000000e+00
1.635960663533490012e-01,8.950805797353129645e-01,1.000000000000000000e+00
7.433930146604099398e-02,8.280664384589150329e-01,1.000000000000000000e+00
7.771936803693339779e-02,4.640988397715730129e-01,1.000000000000000000e+00
-2.909056690095480069e-01,6.225649896147600337e-01,1.000000000000000000e+00
-1.714528927822759896e-01,3.697736143928819774e-01,1.000000000000000000e+00
-1.849975662404020060e-02,5.224367040040019949e-01,1.000000000000000000e+00
2.704875417513870062e-01,1.934161445041200078e-01,1.000000000000000000e+00
-9.296949057526720031e-03,9.309196249833719961e-01,1.000000000000000000e+00
2.382326177489680064e-01,3.295693017203519815e-01,1.000000000000000000e+00
-2.090860345494489902e-01,3.779278369144519756e-01,1.000000000000000000e+00
-4.623516640730619687e-02,5.856945100336879984e-01,1.000000000000000000e+00
-1.275383391256749988e-01,4.100112154804900211e-01,1.000000000000000000e+00
2.830190808476050202e-01,6.503078335205210170e-01,1.000000000000000000e+00
2.894399395681689913e-01,5.144818557293390215e-01,1.000000000000000000e+00
2.718762411257649725e-01,4.446872630822110151e-01,1.000000000000000000e+00
-3.608473183748039936e-01,4.088000667182820069e-01,1.000000000000000000e+00
1.214196845266430069e-01,6.220447597019830299e-01,1.000000000000000000e+00
